step	runtime	x	y	z	vpar	mu	vz	Bx	By	Bz
3150	2.205000e-06	2.186654e-01	9.593325e-02	3.437433e-03	6.690309e+04	5.709071e-23	-1.660963e-02	4.130967e-02	1.593827e-03
3175	2.222500e-06	2.183731e-01	9.665646e-02	3.465689e-03	6.690309e+04	5.709071e-23	-1.674118e-02	4.122557e-02	1.601812e-03
3200	2.240000e-06	2.180784e-01	9.737865e-02	3.494097e-03	6.690309e+04	5.709071e-23	-1.687333e-02	4.114195e-02	1.609406e-03
3225	2.257500e-06	2.177811e-01	9.809980e-02	3.522650e-03	6.690309e+04	5.709071e-23	-1.700609e-02	4.105880e-02	1.616604e-03
3250	2.275000e-06	2.174814e-01	9.881991e-02	3.551339e-03	6.690309e+04	5.709071e-23	-1.713946e-02	4.097614e-02	1.623400e-03
3275	2.292500e-06	2.171791e-01	9.953897e-02	3.580157e-03	6.690309e+04	5.709071e-23	-1.727344e-02	4.089396e-02	1.629787e-03
3300	2.310000e-06	2.168743e-01	1.002570e-01	3.609096e-03	6.690309e+04	5.709071e-23	-1.740805e-02	4.081227e-02	1.635760e-03
3325	2.327500e-06	2.165670e-01	1.009739e-01	3.638148e-03	6.690309e+04	5.709071e-23	-1.754327e-02	4.073106e-02	1.641312e-03
3350	2.345000e-06	2.162572e-01	1.016897e-01	3.667305e-03	6.690309e+04	5.709071e-23	-1.767912e-02	4.065035e-02	1.646438e-03
3375	2.362500e-06	2.159448e-01	1.024044e-01	3.696558e-03	6.690309e+04	5.709071e-23	-1.781560e-02	4.057013e-02	1.651130e-03
3400	2.380000e-06	2.156299e-01	1.031180e-01	3.725898e-03	6.690309e+04	5.709071e-23	-1.795271e-02	4.049028e-02	1.655413e-03
3425	2.397500e-06	2.153124e-01	1.038304e-01	3.755341e-03	6.690309e+04	5.709071e-23	-1.808943e-02	4.039984e-02	1.661381e-03
3450	2.415000e-06	2.149923e-01	1.045417e-01	3.784899e-03	6.690309e+04	5.709071e-23	-1.822657e-02	4.030998e-02	1.666947e-03
3475	2.432500e-06	2.146696e-01	1.052518e-01	3.814566e-03	6.690309e+04	5.709071e-23	-1.836413e-02	4.022071e-02	1.672107e-03
3500	2.450000e-06	2.143443e-01	1.059607e-01	3.844333e-03	6.690309e+04	5.709071e-23	-1.850212e-02	4.013202e-02	1.676855e-03
3525	2.467500e-06	2.140164e-01	1.066684e-01	3.874192e-03	6.690309e+04	5.709071e-23	-1.864052e-02	4.004392e-02	1.681185e-03
3550	2.485000e-06	2.136859e-01	1.073748e-01	3.904135e-03	6.690309e+04	5.709071e-23	-1.877935e-02	3.995641e-02	1.685093e-03
3575	2.502500e-06	2.133528e-01	1.080801e-01	3.934152e-03	6.690309e+04	5.709071e-23	-1.891860e-02	3.986949e-02	1.688572e-03
3600	2.520000e-06	2.130171e-01	1.087841e-01	3.964237e-03	6.690309e+04	5.709071e-23	-1.905828e-02	3.978317e-02	1.691618e-03
3625	2.537500e-06	2.126788e-01	1.094869e-01	3.994380e-03	6.690309e+04	5.709071e-23	-1.919839e-02	3.969745e-02	1.694224e-03
3650	2.555000e-06	2.123379e-01	1.101883e-01	4.024572e-03	6.690309e+04	5.709071e-23	-1.933892e-02	3.961234e-02	1.696386e-03
3675	2.572500e-06	2.119944e-01	1.108886e-01	4.054804e-03	6.690309e+04	5.709071e-23	-1.947988e-02	3.952783e-02	1.698098e-03
3700	2.590000e-06	2.116482e-01	1.115875e-01	4.085068e-03	6.690309e+04	5.709071e-23	-1.962127e-02	3.944392e-02	1.699356e-03
3725	2.607500e-06	2.112995e-01	1.122852e-01	4.115355e-03	6.690309e+04	5.709071e-23	-1.976309e-02	3.936063e-02	1.700152e-03
3750	2.625000e-06	2.109482e-01	1.129815e-01	4.145671e-03	6.690309e+04	5.709071e-23	-1.990568e-02	3.926930e-02	1.702831e-03
3775	2.642500e-06	2.105941e-01	1.136764e-01	4.176054e-03	6.690309e+04	5.709071e-23	-2.004878e-02	3.917514e-02	1.706060e-03
3800	2.660000e-06	2.102374e-01	1.143700e-01	4.206501e-03	6.690309e+04	5.709071e-23	-2.019224e-02	3.908165e-02	1.708893e-03
3825	2.677500e-06	2.098780e-01	1.150622e-01	4.237003e-03	6.690309e+04	5.709071e-23	-2.033606e-02	3.898885e-02	1.711327e-03
3850	2.695000e-06	2.095159e-01	1.157530e-01	4.267552e-03	6.690309e+04	5.709071e-23	-2.048025e-02	3.889673e-02	1.713357e-03
3875	2.712500e-06	2.091512e-01	1.164424e-01	4.298139e-03	6.690309e+04	5.709071e-23	-2.062481e-02	3.880530e-02	1.714979e-03
3900	2.730000e-06	2.087837e-01	1.171304e-01	4.328756e-03	6.690309e+04	5.709071e-23	-2.076973e-02	3.871456e-02	1.716189e-03
3925	2.747500e-06	2.084136e-01	1.178169e-01	4.359396e-03	6.690309e+04	5.709071e-23	-2.091501e-02	3.862452e-02	1.716981e-03
3950	2.765000e-06	2.080409e-01	1.185020e-01	4.390049e-03	6.690309e+04	5.709071e-23	-2.106065e-02	3.853517e-02	1.717352e-03
3975	2.782500e-06	2.076654e-01	1.191856e-01	4.420706e-03	6.690309e+04	5.709071e-23	-2.120667e-02	3.844652e-02	1.717297e-03
4000	2.800000e-06	2.072874e-01	1.198678e-01	4.451361e-03	6.690309e+04	5.709071e-23	-2.135304e-02	3.835857e-02	1.716813e-03
4025	2.817500e-06	2.069066e-01	1.205485e-01	4.482002e-03	6.690309e+04	5.709071e-23	-2.149978e-02	3.827133e-02	1.715893e-03
4050	2.835000e-06	2.065233e-01	1.212277e-01	4.512623e-03	6.690309e+04	5.709071e-23	-2.164689e-02	3.818479e-02	1.714536e-03
4075	2.852500e-06	2.061372e-01	1.219054e-01	4.543212e-03	6.690309e+04	5.709071e-23	-2.179334e-02	3.809869e-02	1.712321e-03
4100	2.870000e-06	2.057486e-01	1.225816e-01	4.573769e-03	6.690309e+04	5.709071e-23	-2.193759e-02	3.800531e-02	1.711162e-03
4125	2.887500e-06	2.053573e-01	1.232563e-01	4.604305e-03	6.690309e+04	5.709071e-23	-2.208189e-02	3.791253e-02	1.709684e-03
4150	2.905000e-06	2.049634e-01	1.239294e-01	4.634815e-03	6.690309e+04	5.709071e-23	-2.222623e-02	3.782036e-02	1.707882e-03
4175	2.922500e-06	2.045669e-01	1.246011e-01	4.665290e-03	6.690309e+04	5.709071e-23	-2.237061e-02	3.772879e-02	1.705753e-03
4200	2.940000e-06	2.041677e-01	1.252711e-01	4.695725e-03	6.690309e+04	5.709071e-23	-2.251505e-02	3.763784e-02	1.703296e-03
4225	2.957500e-06	2.037660e-01	1.259396e-01	4.726112e-03	6.690309e+04	5.709071e-23	-2.265955e-02	3.754753e-02	1.700510e-03
4250	2.975000e-06	2.033616e-01	1.266066e-01	4.756446e-03	6.690309e+04	5.709071e-23	-2.280409e-02	3.745783e-02	1.697388e-03
4275	2.992500e-06	2.029547e-01	1.272720e-01	4.786718e-03	6.690309e+04	5.709071e-23	-2.294867e-02	3.736873e-02	1.693928e-03
4300	3.010000e-06	2.025452e-01	1.279358e-01	4.816923e-03	6.690309e+04	5.709071e-23	-2.309327e-02	3.728025e-02	1.690127e-03
4325	3.027500e-06	2.021331e-01	1.285980e-01	4.847052e-03	6.690309e+04	5.709071e-23	-2.323791e-02	3.719236e-02	1.685981e-03
4350	3.045000e-06	2.017185e-01	1.292586e-01	4.877100e-03	6.690309e+04	5.709071e-23	-2.338257e-02	3.710509e-02	1.681488e-03
4375	3.062500e-06	2.013013e-01	1.299176e-01	4.907059e-03	6.690309e+04	5.709071e-23	-2.352727e-02	3.701842e-02	1.676645e-03
4400	3.080000e-06	2.008816e-01	1.305750e-01	4.936922e-03	6.690309e+04	5.709071e-23	-2.367198e-02	3.693236e-02	1.671448e-03
4425	3.097500e-06	2.004594e-01	1.312309e-01	4.966681e-03	6.690309e+04	5.709071e-23	-2.381672e-02	3.684691e-02	1.665896e-03
